"name","referencePath","policyType","category","displayName","description","groupNames","policySets","allowedEffects","prodEffect","nonprodEffect","prodParameters","nonprodParameters"
"428256e6-1fac-4f48-a757-df34c2b3336d","","BuiltIn","Batch","Resource logs in Batch accounts should be enabled","Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes; when a security incident occurs or when your network is compromised","Azure_Security_Benchmark_v3.0_LT-3,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1)","ASB: AuditIfNotExists (default: diagnosticsLogsInBatchAccountMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","{""diagnosticsLogsInBatchAccountRetentionDays"":""1""}","{""diagnosticsLogsInBatchAccountRetentionDays"":""1""}"
"51522a96-0869-4791-82f3-981000c2c67f","","BuiltIn","Bot Service","Bot Service should be encrypted with a customer-managed key","Azure Bot Service automatically encrypts your resource to protect your data and meet organizational security and compliance commitments. By default, Microsoft-managed encryption keys are used. For greater flexibility in managing keys or controlling access to your subscription, select customer-managed keys, also known as bring your own key (BYOK). Learn more about Azure Bot Service encryption: https://docs.microsoft.com/azure/bot-service/bot-service-encryption.","NIST_SP_800-53_R5_SC-12","NIST-800-53: audit (default: effect-51522a96-0869-4791-82f3-981000c2c67f)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"7803067c-7d34-46e3-8c79-0ca68fc4036d","","BuiltIn","Cache","Azure Cache for Redis should use private link","Private endpoints lets you connect your virtual network to Azure services without a public IP address at the source or destination. By mapping private endpoints to your Azure Cache for Redis instances, data leakage risks are reduced. Learn more at: https://docs.microsoft.com/azure/azure-cache-for-redis/cache-private-link.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: AuditIfNotExists (default: azureCacheForRedisShouldUsePrivateEndpointMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"22bee202-a82f-4305-9a2a-6d7f44d4dedb","","BuiltIn","Cache","Only secure connections to your Azure Cache for Redis should be enabled","Audit enabling of only connections via SSL to Azure Cache for Redis. Use of secure connections ensures authentication between the server and the service and protects data in transit from network layer attacks such as man-in-the-middle, eavesdropping, and session-hijacking","Azure_Security_Benchmark_v3.0_DP-3,
NIST_SP_800-53_R5_SC-8,
NIST_SP_800-53_R5_SC-8(1)","ASB: Audit (default: diagnosticsLogsInRedisCacheMonitoringEffect),
NIST-800-53: Audit (default: effect-22bee202-a82f-4305-9a2a-6d7f44d4dedb)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"0725b4dd-7e76-479c-a735-68e7ee23d5ca","","BuiltIn","Cognitive Services","Cognitive Services accounts should disable public network access","To improve the security of Cognitive Services accounts, ensure that it isn't exposed to the public internet and can only be accessed from a private endpoint. Disable the public network access property as described in https://go.microsoft.com/fwlink/?linkid=2129800. This option disables access from any public address space outside the Azure IP range, and denies all logins that match IP or virtual network-based firewall rules. This reduces data leakage risks.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (default: publicNetworkAccessShouldBeDisabledForCognitiveServicesAccountsMonitoringEffect),
NIST-800-53: Audit (default: effect-0725b4dd-7e76-479c-a735-68e7ee23d5ca)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"67121cc7-ff39-4ab8-b7e3-95b84dab487d","","BuiltIn","Cognitive Services","Cognitive Services accounts should enable data encryption with a customer-managed key","Customer-managed keys are commonly required to meet regulatory compliance standards. Customer-managed keys enable the data stored in Cognitive Services to be encrypted with an Azure Key Vault key created and owned by you. You have full control and responsibility for the key lifecycle, including rotation and management. Learn more about customer-managed keys at https://go.microsoft.com/fwlink/?linkid=2121321.","Azure_Security_Benchmark_v3.0_DP-5,
NIST_SP_800-53_R5_SC-12","ASB: Disabled (default: cognitiveServicesAccountsShouldEnableDataEncryptionWithACustomerManagedKeyMonitoringEffect),
NIST-800-53: Audit (default: effect-67121cc7-ff39-4ab8-b7e3-95b84dab487d)","parameter:
  Deny,
  Audit,
  Disabled","Disabled","Disabled","",""
"cddd188c-4b82-4c48-a19d-ddf74ee66a01","","BuiltIn","Cognitive Services","Cognitive Services should use private link","Azure Private Link lets you connect your virtual networks to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to Cognitive Services, you'll reduce the potential for data leakage. Learn more about private links at: https://go.microsoft.com/fwlink/?linkid=2129800.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (Policy Default),
NIST-800-53: Audit (Policy Default)","override:
  Audit,
  Disabled","Audit","Audit","",""
"0015ea4d-51ff-4ce3-8d8c-f3f8f0179a56","","BuiltIn","Compute","Audit virtual machines without disaster recovery configured","Audit virtual machines which do not have disaster recovery configured. To learn more about disaster recovery, visit https://aka.ms/asr-doc.","NIST_SP_800-53_R5_CP-7","NIST-800-53: auditIfNotExists (Policy Fixed)","override:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"f39f5f49-4abf-44de-8c70-0756997bfb51","","BuiltIn","Compute","Disk access resources should use private link","Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to diskAccesses, data leakage risks are reduced. Learn more about private links at: https://aka.ms/disksprivatelinksdoc. ","NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","NIST-800-53: AuditIfNotExists (Policy Default)","override:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"ca91455f-eace-4f96-be59-e6e2c35b4816","","BuiltIn","Compute","Managed disks should be double encrypted with both platform-managed and customer-managed keys","High security sensitive customers who are concerned of the risk associated with any particular encryption algorithm, implementation, or key being compromised can opt for additional layer of encryption using a different encryption algorithm/mode at the infrastructure layer using platform managed encryption keys. The disk encryption sets are required to use double encryption. Learn more at https://aka.ms/disks-doubleEncryption.","NIST_SP_800-53_R5_SC-12","NIST-800-53: Audit (default: effect-ca91455f-eace-4f96-be59-e6e2c35b4816)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"702dd420-7fcc-42c5-afe8-4026edd20fe0","","BuiltIn","Compute","OS and data disks should be encrypted with a customer-managed key","Use customer-managed keys to manage the encryption at rest of the contents of your managed disks. By default, the data is encrypted at rest with platform-managed keys, but customer-managed keys are commonly required to meet regulatory compliance standards. Customer-managed keys enable the data to be encrypted with an Azure Key Vault key created and owned by you. You have full control and responsibility for the key lifecycle, including rotation and management. Learn more at https://aka.ms/disks-cmk.","NIST_SP_800-53_R5_SC-12","NIST-800-53: Audit (default: effect-702dd420-7fcc-42c5-afe8-4026edd20fe0)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"fc4d8e41-e223-45ea-9bf5-eada37891d87","","BuiltIn","Compute","Virtual machines and virtual machine scale sets should have encryption at host enabled","Use encryption at host to get end-to-end encryption for your virtual machine and virtual machine scale set data. Encryption at host enables encryption at rest for your temporary disk and OS/data disk caches. Temporary and ephemeral OS disks are encrypted with platform-managed keys when encryption at host is enabled. OS/data disk caches are encrypted at rest with either customer-managed or platform-managed key, depending on the encryption type selected on the disk. Learn more at https://aka.ms/vm-hbe.","Azure_Security_Benchmark_v3.0_DP-4,
NIST_SP_800-53_R5_SC-28,
NIST_SP_800-53_R5_SC-28(1)","ASB: Audit (Policy Default),
NIST-800-53: Audit (default: effect-fc4d8e41-e223-45ea-9bf5-eada37891d87)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"1d84d5fb-01f6-4d12-ba4f-4a26081d403d","","BuiltIn","Compute","Virtual machines should be migrated to new Azure Resource Manager resources","Use new Azure Resource Manager for your virtual machines to provide security enhancements such as: stronger access control (RBAC), better auditing, Azure Resource Manager based deployment and governance, access to managed identities, access to key vault for secrets, Azure AD-based authentication and support for tags and resource groups for easier security management","Azure_Security_Benchmark_v3.0_AM-2,
NIST_SP_800-53_R5_AC-3","ASB: Audit (default: classicComputeVMsMonitoringEffect),
NIST-800-53: Audit (default: effect-1d84d5fb-01f6-4d12-ba4f-4a26081d403d)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"0aa61e00-0a01-4a3c-9945-e93cffedf0e6","","BuiltIn","Container Instance","Azure Container Instance container group should use customer-managed key for encryption","Secure your containers with greater flexibility using customer-managed keys. When you specify a customer-managed key, that key is used to protect and control access to the key that encrypts your data. Using customer-managed keys provides additional capabilities to control rotation of the key encryption key or cryptographically erase data.","NIST_SP_800-53_R5_SC-12","NIST-800-53: Audit (default: effect-0aa61e00-0a01-4a3c-9945-e93cffedf0e6)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"5b9159ae-1701-4a6f-9a7a-aa9c8ddd0580","","BuiltIn","Container Registry","Container registries should be encrypted with a customer-managed key","Use customer-managed keys to manage the encryption at rest of the contents of your registries. By default, the data is encrypted at rest with service-managed keys, but customer-managed keys are commonly required to meet regulatory compliance standards. Customer-managed keys enable the data to be encrypted with an Azure Key Vault key created and owned by you. You have full control and responsibility for the key lifecycle, including rotation and management. Learn more at https://aka.ms/acr/CMK.","Azure_Security_Benchmark_v3.0_DP-5,
NIST_SP_800-53_R5_SC-12","ASB: Disabled (default: containerRegistriesShouldBeEncryptedWithACustomerManagedKeyMonitoringEffect),
NIST-800-53: Audit (default: effect-5b9159ae-1701-4a6f-9a7a-aa9c8ddd0580)","parameter:
  Deny,
  Audit,
  Disabled","Disabled","Disabled","",""
"d0793b48-0edc-4296-a390-4c75d1bdfd71","","BuiltIn","Container Registry","Container registries should not allow unrestricted network access","Azure container registries by default accept connections over the internet from hosts on any network. To protect your registries from potential threats, allow access from only specific private endpoints, public IP addresses or address ranges. If your registry doesn't have network rules configured, it will appear in the unhealthy resources. Learn more about Container Registry network rules here: https://aka.ms/acr/privatelink, https://aka.ms/acr/portal/public-network and https://aka.ms/acr/vnet.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (default: containerRegistriesShouldNotAllowUnrestrictedNetworkAccessMonitoringEffect),
NIST-800-53: Audit (default: effect-d0793b48-0edc-4296-a390-4c75d1bdfd71)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"e8eef0a8-67cf-4eb4-9386-14b0e78733d4","","BuiltIn","Container Registry","Container registries should use private link","Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The private link platform handles the connectivity between the consumer and services over the Azure backbone network.By mapping private endpoints to your container registries instead of the entire service, you'll also be protected against data leakage risks. Learn more at: https://aka.ms/acr/private-link.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (default: containerRegistriesShouldUsePrivateLinkMonitoringEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Audit,
  Disabled","Audit","Audit","",""
"862e97cf-49fc-4a5c-9de4-40d4e2e7c8eb","","BuiltIn","Cosmos DB","Azure Cosmos DB accounts should have firewall rules","Firewall rules should be defined on your Azure Cosmos DB accounts to prevent traffic from unauthorized sources. Accounts that have at least one IP rule defined with the virtual network filter enabled are deemed compliant. Accounts disabling public access are also deemed compliant.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (default: azureCosmosDBAccountsShouldHaveFirewallRulesMonitoringEffect),
NIST-800-53: Audit (default: effect-862e97cf-49fc-4a5c-9de4-40d4e2e7c8eb)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
